zone,log10(y+),u+
"Theory, Spalding k=0.41, B=5.0",3.160099983,22.75
"Theory, Spalding k=0.41, B=5.0",3.164499998,22.77499962
"Theory, Spalding k=0.41, B=5.0",3.16899991,22.79999924
"Theory, Spalding k=0.41, B=5.0",3.173399925,22.82500076
"Theory, Spalding k=0.41, B=5.0",3.177900076,22.85000038
"Theory, Spalding k=0.41, B=5.0",3.182300091,22.875
"Theory, Spalding k=0.41, B=5.0",3.186800003,22.89999962
"Theory, Spalding k=0.41, B=5.0",3.191200018,22.92499924
"Theory, Spalding k=0.41, B=5.0",3.195600033,22.95000076
"Theory, Spalding k=0.41, B=5.0",3.200099945,22.97500038
"Theory, Spalding k=0.41, B=5.0",3.20449996,23.0
"Theory, Spalding k=0.41, B=5.0",3.209000111,23.02499962
"Theory, Spalding k=0.41, B=5.0",3.213399887,23.04999924
"Theory, Spalding k=0.41, B=5.0",3.217900038,23.07500076
"Theory, Spalding k=0.41, B=5.0",3.222300053,23.10000038
"Theory, Spalding k=0.41, B=5.0",3.226799965,23.125
"Theory, Spalding k=0.41, B=5.0",3.23119998,23.14999962
"Theory, Spalding k=0.41, B=5.0",3.235599995,23.17499924
"Theory, Spalding k=0.41, B=5.0",3.240099907,23.20000076
"Theory, Spalding k=0.41, B=5.0",3.244499922,23.22500038
"Theory, Spalding k=0.41, B=5.0",3.249000072,23.25
"Theory, Spalding k=0.41, B=5.0",3.253400087,23.27499962
"Theory, Spalding k=0.41, B=5.0",3.2579,23.29999924
"Theory, Spalding k=0.41, B=5.0",3.262300014,23.32500076
"Theory, Spalding k=0.41, B=5.0",3.266799927,23.35000038
"Theory, Spalding k=0.41, B=5.0",3.271199942,23.375
"Theory, Spalding k=0.41, B=5.0",3.275700092,23.39999962
"Theory, Spalding k=0.41, B=5.0",3.280100107,23.42499924
"Theory, Spalding k=0.41, B=5.0",3.284600019,23.45000076
"Theory, Spalding k=0.41, B=5.0",3.289000034,23.47500038
"Theory, Spalding k=0.41, B=5.0",3.293499947,23.5
"Theory, Spalding k=0.41, B=5.0",3.297899961,23.52499962
"Theory, Spalding k=0.41, B=5.0",3.302299976,23.54999924
"Theory, Spalding k=0.41, B=5.0",3.306799889,23.57500076
"Theory, Spalding k=0.41, B=5.0",3.311199903,23.60000038
"Theory, Spalding k=0.41, B=5.0",3.315700054,23.625
"Theory, Spalding k=0.41, B=5.0",3.320100069,23.64999962
"Theory, Spalding k=0.41, B=5.0",3.324599981,23.67499924
"Theory, Spalding k=0.41, B=5.0",3.328999996,23.70000076
"Theory, Spalding k=0.41, B=5.0",3.333499908,23.72500038
"Theory, Spalding k=0.41, B=5.0",3.337899923,23.75
"Theory, Spalding k=0.41, B=5.0",3.342400074,23.77499962
"Theory, Spalding k=0.41, B=5.0",3.346800089,23.79999924
"Theory, Spalding k=0.41, B=5.0",3.351300001,23.82500076
"Theory, Spalding k=0.41, B=5.0",3.355700016,23.85000038
"Theory, Spalding k=0.41, B=5.0",3.360199928,23.875
"Theory, Spalding k=0.41, B=5.0",3.364599943,23.89999962
"Theory, Spalding k=0.41, B=5.0",3.369100094,23.92499924
"Theory, Spalding k=0.41, B=5.0",3.373500109,23.95000076
"Theory, Spalding k=0.41, B=5.0",3.378000021,23.97500038
"Theory, Spalding k=0.41, B=5.0",3.382400036,24.0
"Theory, Spalding k=0.41, B=5.0",3.386899948,24.02499962
"Theory, Spalding k=0.41, B=5.0",3.391299963,24.04999924
"Theory, Spalding k=0.41, B=5.0",3.395800114,24.07500076
"Theory, Spalding k=0.41, B=5.0",3.40019989,24.10000038
"Theory, Spalding k=0.41, B=5.0",3.404700041,24.125
"Theory, Spalding k=0.41, B=5.0",3.409100056,24.14999962
"Theory, Spalding k=0.41, B=5.0",3.413599968,24.17499924
"Theory, Spalding k=0.41, B=5.0",3.417999983,24.20000076
"Theory, Spalding k=0.41, B=5.0",3.422499895,24.22500038
"Theory, Spalding k=0.41, B=5.0",3.42689991,24.25
"Theory, Spalding k=0.41, B=5.0",3.431400061,24.27499962
"Theory, Spalding k=0.41, B=5.0",3.435800076,24.29999924
"Theory, Spalding k=0.41, B=5.0",3.440299988,24.32500076
"Theory, Spalding k=0.41, B=5.0",3.444700003,24.35000038
"Theory, Spalding k=0.41, B=5.0",3.449199915,24.375
"Theory, Spalding k=0.41, B=5.0",3.45359993,24.39999962
"Theory, Spalding k=0.41, B=5.0",3.45810008,24.42499924
"Theory, Spalding k=0.41, B=5.0",3.462500095,24.45000076
"Theory, Spalding k=0.41, B=5.0",3.467000008,24.47500038
"Theory, Spalding k=0.41, B=5.0",3.471400023,24.5
"Theory, Spalding k=0.41, B=5.0",3.475899935,24.52499962
"Theory, Spalding k=0.41, B=5.0",3.48029995,24.54999924
"Theory, Spalding k=0.41, B=5.0",3.4848001,24.57500076
"Theory, Spalding k=0.41, B=5.0",3.489200115,24.60000038
"Theory, Spalding k=0.41, B=5.0",3.493700027,24.625
"Theory, Spalding k=0.41, B=5.0",3.498100042,24.64999962
"Theory, Spalding k=0.41, B=5.0",3.502599955,24.67499924
"Theory, Spalding k=0.41, B=5.0",3.506999969,24.70000076
"Theory, Spalding k=0.41, B=5.0",3.511499882,24.72500038
"Theory, Spalding k=0.41, B=5.0",3.515899897,24.75
"Theory, Spalding k=0.41, B=5.0",3.520400047,24.77499962
"Theory, Spalding k=0.41, B=5.0",3.524800062,24.79999924
"Theory, Spalding k=0.41, B=5.0",3.529299974,24.82500076
"Theory, Spalding k=0.41, B=5.0",3.533699989,24.85000038
"Theory, Spalding k=0.41, B=5.0",3.538199902,24.875
"Theory, Spalding k=0.41, B=5.0",3.542700052,24.89999962
"Theory, Spalding k=0.41, B=5.0",3.547100067,24.92499924
"Theory, Spalding k=0.41, B=5.0",3.551599979,24.95000076
"Theory, Spalding k=0.41, B=5.0",3.555999994,24.97500038
"Theory, Spalding k=0.41, B=5.0",3.560499907,25.0
"Theory, Spalding k=0.41, B=5.0",3.564899921,25.02499962
"Theory, Spalding k=0.41, B=5.0",3.569400072,25.04999924
"Theory, Spalding k=0.41, B=5.0",3.573800087,25.07500076
"Theory, Spalding k=0.41, B=5.0",3.578299999,25.10000038
"Theory, Spalding k=0.41, B=5.0",3.582700014,25.125
"Theory, Spalding k=0.41, B=5.0",3.587199926,25.14999962
"Theory, Spalding k=0.41, B=5.0",3.591599941,25.17499924
"Theory, Spalding k=0.41, B=5.0",3.596100092,25.20000076
"Theory, Spalding k=0.41, B=5.0",3.600500107,25.22500038
"Theory, Spalding k=0.41, B=5.0",3.605000019,25.25
"Theory, Spalding k=0.41, B=5.0",3.609400034,25.27499962
"Theory, Spalding k=0.41, B=5.0",3.613899946,25.29999924
"Theory, Spalding k=0.41, B=5.0",3.618299961,25.32500076
"Theory, Spalding k=0.41, B=5.0",3.622800112,25.35000038
"Theory, Spalding k=0.41, B=5.0",3.627199888,25.375
"Theory, Spalding k=0.41, B=5.0",3.631700039,25.39999962
"Theory, Spalding k=0.41, B=5.0",3.636199951,25.42499924
"Theory, Spalding k=0.41, B=5.0",3.640599966,25.45000076
"Theory, Spalding k=0.41, B=5.0",3.645100117,25.47500038
"Theory, Spalding k=0.41, B=5.0",3.649499893,25.5
"Theory, Spalding k=0.41, B=5.0",3.654000044,25.52499962
"Theory, Spalding k=0.41, B=5.0",3.658400059,25.54999924
"Theory, Spalding k=0.41, B=5.0",3.662899971,25.57500076
"Theory, Spalding k=0.41, B=5.0",3.667299986,25.60000038
"Theory, Spalding k=0.41, B=5.0",3.671799898,25.625
"Theory, Spalding k=0.41, B=5.0",3.676199913,25.64999962
"Theory, Spalding k=0.41, B=5.0",3.680700064,25.67499924
"Theory, Spalding k=0.41, B=5.0",3.685100079,25.70000076
"Theory, Spalding k=0.41, B=5.0",3.689599991,25.72500038
"Theory, Spalding k=0.41, B=5.0",3.694000006,25.75
"Theory, Spalding k=0.41, B=5.0",3.698499918,25.77499962
"Theory, Spalding k=0.41, B=5.0",3.703000069,25.79999924
"Theory, Spalding k=0.41, B=5.0",3.707400084,25.82500076
"Theory, Spalding k=0.41, B=5.0",3.711899996,25.85000038
"Theory, Spalding k=0.41, B=5.0",3.716300011,25.875
"Theory, Spalding k=0.41, B=5.0",3.720799923,25.89999962
"Theory, Spalding k=0.41, B=5.0",3.725199938,25.92499924
"Theory, Spalding k=0.41, B=5.0",3.729700089,25.95000076
"Theory, Spalding k=0.41, B=5.0",3.734100103,25.97500038
"Theory, Spalding k=0.41, B=5.0",3.738600016,26.0
"Theory, Spalding k=0.41, B=5.0",3.743000031,26.02499962
"Theory, Spalding k=0.41, B=5.0",3.747499943,26.04999924
"Theory, Spalding k=0.41, B=5.0",3.751899958,26.07500076
"Theory, Spalding k=0.41, B=5.0",3.756400108,26.10000038
"Theory, Spalding k=0.41, B=5.0",3.760799885,26.125
"Theory, Spalding k=0.41, B=5.0",3.765300035,26.14999962
"Theory, Spalding k=0.41, B=5.0",3.769799948,26.17499924
"Theory, Spalding k=0.41, B=5.0",3.774199963,26.20000076
"Theory, Spalding k=0.41, B=5.0",3.778700113,26.22500038
"Theory, Spalding k=0.41, B=5.0",3.78309989,26.25
"Theory, Spalding k=0.41, B=5.0",3.78760004,26.27499962
"Theory, Spalding k=0.41, B=5.0",3.792000055,26.29999924
"Theory, Spalding k=0.41, B=5.0",3.796499968,26.32500076
"Theory, Spalding k=0.41, B=5.0",3.800899982,26.35000038
"Theory, Spalding k=0.41, B=5.0",3.805399895,26.375
"Theory, Spalding k=0.41, B=5.0",3.80979991,26.39999962
"Theory, Spalding k=0.41, B=5.0",3.81430006,26.42499924
"Theory, Spalding k=0.41, B=5.0",3.818700075,26.45000076
"Theory, Spalding k=0.41, B=5.0",3.823199987,26.47500038
"Theory, Spalding k=0.41, B=5.0",3.8276999,26.5
"Theory, Spalding k=0.41, B=5.0",3.832099915,26.52499962
"Theory, Spalding k=0.41, B=5.0",3.836600065,26.54999924
"Theory, Spalding k=0.41, B=5.0",3.84100008,26.57500076
"Theory, Spalding k=0.41, B=5.0",3.845499992,26.60000038
"Theory, Spalding k=0.41, B=5.0",3.849900007,26.625
"Theory, Spalding k=0.41, B=5.0",3.85439992,26.64999962
"Theory, Spalding k=0.41, B=5.0",3.858799934,26.67499924
"Theory, Spalding k=0.41, B=5.0",3.863300085,26.70000076
"Theory, Spalding k=0.41, B=5.0",3.8677001,26.72500038
"Theory, Spalding k=0.41, B=5.0",3.872200012,26.75
"Theory, Spalding k=0.41, B=5.0",3.876600027,26.77499962
"Theory, Spalding k=0.41, B=5.0",3.881099939,26.79999924
"Theory, Spalding k=0.41, B=5.0",3.88560009,26.82500076
"Theory, Spalding k=0.41, B=5.0",3.890000105,26.85000038
"Theory, Spalding k=0.41, B=5.0",3.894500017,26.875
"Theory, Spalding k=0.41, B=5.0",3.898900032,26.89999962
"Theory, Spalding k=0.41, B=5.0",3.903399944,26.92499924
"Theory, Spalding k=0.41, B=5.0",3.907799959,26.95000076
"Theory, Spalding k=0.41, B=5.0",3.91230011,26.97500038
"Theory, Spalding k=0.41, B=5.0",3.916699886,27.0
"Theory, Spalding k=0.41, B=5.0",3.921200037,27.02499962
"Theory, Spalding k=0.41, B=5.0",3.925600052,27.04999924
"Theory, Spalding k=0.41, B=5.0",3.930099964,27.07500076
"Theory, Spalding k=0.41, B=5.0",3.934499979,27.10000038
"Theory, Spalding k=0.41, B=5.0",3.938999891,27.125
"Theory, Spalding k=0.41, B=5.0",3.943500042,27.14999962
"Theory, Spalding k=0.41, B=5.0",3.947900057,27.17499924
"Theory, Spalding k=0.41, B=5.0",3.952399969,27.20000076
"Theory, Spalding k=0.41, B=5.0",3.956799984,27.22500038
"Theory, Spalding k=0.41, B=5.0",3.961299896,27.25
"Theory, Spalding k=0.41, B=5.0",3.965699911,27.27499962
"Theory, Spalding k=0.41, B=5.0",3.970200062,27.29999924
"Theory, Spalding k=0.41, B=5.0",3.974600077,27.32500076
"Theory, Spalding k=0.41, B=5.0",3.979099989,27.35000038
"Theory, Spalding k=0.41, B=5.0",3.983500004,27.375
"Theory, Spalding k=0.41, B=5.0",3.987999916,27.39999962
"Theory, Spalding k=0.41, B=5.0",3.992399931,27.42499924
"Theory, Spalding k=0.41, B=5.0",3.996900082,27.45000076
"Theory, Spalding k=0.41, B=5.0",4.001399994,27.47500038
"Theory, Spalding k=0.41, B=5.0",4.00579977,27.5
"Theory, Spalding k=0.41, B=5.0",4.010300159,27.52499962
"Theory, Spalding k=0.41, B=5.0",4.014699936,27.54999924
"Theory, Spalding k=0.41, B=5.0",4.019199848,27.57500076
"Theory, Spalding k=0.41, B=5.0",4.023600101,27.60000038
"Theory, Spalding k=0.41, B=5.0",4.028100014,27.625
"Theory, Spalding k=0.41, B=5.0",4.03249979,27.64999962
"Theory, Spalding k=0.41, B=5.0",4.037000179,27.67499924
"Theory, Spalding k=0.41, B=5.0",4.041399956,27.70000076
"Theory, Spalding k=0.41, B=5.0",4.045899868,27.72500038
"Theory, Spalding k=0.41, B=5.0",4.050300121,27.75
"Theory, Spalding k=0.41, B=5.0",4.054800034,27.77499962
"Theory, Spalding k=0.41, B=5.0",4.059299946,27.79999924
"Theory, Spalding k=0.41, B=5.0",4.063700199,27.82500076
"Theory, Spalding k=0.41, B=5.0",4.068200111,27.85000038
"Theory, Spalding k=0.41, B=5.0",4.072599888,27.875
"Theory, Spalding k=0.41, B=5.0",4.0770998,27.89999962
"Theory, Spalding k=0.41, B=5.0",4.081500053,27.92499924
"Theory, Spalding k=0.41, B=5.0",4.085999966,27.95000076
"Theory, Spalding k=0.41, B=5.0",4.090400219,27.97500038
"Theory, Spalding k=0.41, B=5.0",4.094900131,28.0
"Theory, Spalding k=0.41, B=5.0",4.099299908,28.02499962
"Theory, Spalding k=0.41, B=5.0",4.10379982,28.04999924
"Theory, Spalding k=0.41, B=5.0",4.108300209,28.07500076
"Theory, Spalding k=0.41, B=5.0",4.112699986,28.10000038
"Theory, Spalding k=0.41, B=5.0",4.117199898,28.125
"Theory, Spalding k=0.41, B=5.0",4.121600151,28.14999962
"Theory, Spalding k=0.41, B=5.0",4.126100063,28.17499924
"Theory, Spalding k=0.41, B=5.0",4.13049984,28.20000076
"Theory, Spalding k=0.41, B=5.0",4.135000229,28.22500038
"Theory, Spalding k=0.41, B=5.0",4.139400005,28.25
"Theory, Spalding k=0.41, B=5.0",4.143899918,28.27499962
"Theory, Spalding k=0.41, B=5.0",4.148300171,28.29999924
"Theory, Spalding k=0.41, B=5.0",4.152800083,28.32500076
"Theory, Spalding k=0.41, B=5.0",4.15719986,28.35000038
"Theory, Spalding k=0.41, B=5.0",4.161699772,28.375
"Theory, Spalding k=0.41, B=5.0",4.166200161,28.39999962
"Theory, Spalding k=0.41, B=5.0",4.170599937,28.42499924
"Theory, Spalding k=0.41, B=5.0",4.17509985,28.45000076
"Theory, Spalding k=0.41, B=5.0",4.179500103,28.47500038
"Theory, Spalding k=0.41, B=5.0",4.184000015,28.5
"Theory, Spalding k=0.41, B=5.0",4.188399792,28.52499962
"Theory, Spalding k=0.41, B=5.0",4.192900181,28.54999924
"Theory, Spalding k=0.41, B=5.0",4.197299957,28.57500076
"Theory, Spalding k=0.41, B=5.0",4.20179987,28.60000038
"Theory, Spalding k=0.41, B=5.0",4.206200123,28.625
"Theory, Spalding k=0.41, B=5.0",4.210700035,28.64999962
"Theory, Spalding k=0.41, B=5.0",4.215099812,28.67499924
"Theory, Spalding k=0.41, B=5.0",4.219600201,28.70000076
"Theory, Spalding k=0.41, B=5.0",4.224100113,28.72500038
"Theory, Spalding k=0.41, B=5.0",4.228499889,28.75
"Theory, Spalding k=0.41, B=5.0",4.232999802,28.77499962
"Theory, Spalding k=0.41, B=5.0",4.237400055,28.79999924
"Theory, Spalding k=0.41, B=5.0",4.241899967,28.82500076
"Theory, Spalding k=0.41, B=5.0",4.24630022,28.85000038
"Theory, Spalding k=0.41, B=5.0",4.250800133,28.875
"Theory, Spalding k=0.41, B=5.0",4.255199909,28.89999962
"Theory, Spalding k=0.41, B=5.0",4.259699821,28.92499924
"Theory, Spalding k=0.41, B=5.0",4.264100075,28.95000076
"Theory, Spalding k=0.41, B=5.0",4.268599987,28.97500038
"Theory, Spalding k=0.41, B=5.0",4.272999763,29.0
"Theory, Spalding k=0.41, B=5.0",4.277500153,29.02499962
"Theory, Spalding k=0.41, B=5.0",4.282000065,29.04999924
"Theory, Spalding k=0.41, B=5.0",4.286399841,29.07500076
"Theory, Spalding k=0.41, B=5.0",4.29090023,29.10000038
"Theory, Spalding k=0.41, B=5.0",4.295300007,29.125
"Theory, Spalding k=0.41, B=5.0",4.299799919,29.14999962
"Theory, Spalding k=0.41, B=5.0",4.304200172,29.17499924
"Theory, Spalding k=0.41, B=5.0",4.308700085,29.20000076
"Theory, Spalding k=0.41, B=5.0",4.313099861,29.22500038
"Theory, Spalding k=0.41, B=5.0",4.317599773,29.25
"Theory, Spalding k=0.41, B=5.0",4.322000027,29.27499962
"Theory, Spalding k=0.41, B=5.0",4.326499939,29.29999924
"Theory, Spalding k=0.41, B=5.0",4.330900192,29.32500076
"Theory, Spalding k=0.41, B=5.0",4.335400105,29.35000038
"Theory, Spalding k=0.41, B=5.0",4.339900017,29.375
"Theory, Spalding k=0.41, B=5.0",4.344299793,29.39999962
"Theory, Spalding k=0.41, B=5.0",4.348800182,29.42499924
"Theory, Spalding k=0.41, B=5.0",4.353199959,29.45000076
"Theory, Spalding k=0.41, B=5.0",4.357699871,29.47500038
"Theory, Spalding k=0.41, B=5.0",4.362100124,29.5
"Theory, Spalding k=0.41, B=5.0",4.366600037,29.52499962
"Theory, Spalding k=0.41, B=5.0",4.370999813,29.54999924
"Theory, Spalding k=0.41, B=5.0",4.375500202,29.57500076
"Theory, Spalding k=0.41, B=5.0",4.379899979,29.60000038
"Theory, Spalding k=0.41, B=5.0",4.384399891,29.625
"Theory, Spalding k=0.41, B=5.0",4.388800144,29.64999962
"Theory, Spalding k=0.41, B=5.0",4.393300056,29.67499924
"Theory, Spalding k=0.41, B=5.0",4.397699833,29.70000076
"Theory, Spalding k=0.41, B=5.0",4.402200222,29.72500038
"Theory, Spalding k=0.41, B=5.0",4.406700134,29.75
"Theory, Spalding k=0.41, B=5.0",4.411099911,29.77499962
"Theory, Spalding k=0.41, B=5.0",4.415599823,29.79999924
"Theory, Spalding k=0.41, B=5.0",4.420000076,29.82500076
"Theory, Spalding k=0.41, B=5.0",4.424499989,29.85000038
"Theory, Spalding k=0.41, B=5.0",4.428899765,29.875
"Theory, Spalding k=0.41, B=5.0",4.433400154,29.89999962
"Theory, Spalding k=0.41, B=5.0",4.437799931,29.92499924
"Theory, Spalding k=0.41, B=5.0",4.442299843,29.95000076
"Theory, Spalding k=0.41, B=5.0",4.446700096,29.97500038
"Theory, Spalding k=0.41, B=5.0",4.451200008,30.0
"Theory, Spalding k=0.41, B=5.0",4.455599785,30.02499962
"Theory, Spalding k=0.41, B=5.0",4.460100174,30.04999924
"Theory, Spalding k=0.41, B=5.0",4.464600086,30.07500076
"Theory, Spalding k=0.41, B=5.0",4.468999863,30.10000038
"Theory, Spalding k=0.41, B=5.0",4.473499775,30.125
"Theory, Spalding k=0.41, B=5.0",4.477900028,30.14999962
"Theory, Spalding k=0.41, B=5.0",4.48239994,30.17499924
"Theory, Spalding k=0.41, B=5.0",4.486800194,30.20000076
"Theory, Spalding k=0.41, B=5.0",4.491300106,30.22500038
"Theory, Spalding k=0.41, B=5.0",4.495699883,30.25
"Theory, Spalding k=0.41, B=5.0",4.500199795,30.27499962
"Theory, Spalding k=0.41, B=5.0",4.504600048,30.29999924
"Theory, Spalding k=0.41, B=5.0",4.50909996,30.32500076
"Theory, Spalding k=0.41, B=5.0",4.513500214,30.35000038
"Theory, Spalding k=0.41, B=5.0",4.518000126,30.375
"Theory, Spalding k=0.41, B=5.0",4.522399902,30.39999962
"Theory, Spalding k=0.41, B=5.0",4.526899815,30.42499924
"Theory, Spalding k=0.41, B=5.0",4.531400204,30.45000076
"Theory, Spalding k=0.41, B=5.0",4.53579998,30.47500038
"Theory, Spalding k=0.41, B=5.0",4.540299892,30.5
"Theory, Spalding k=0.41, B=5.0",4.544700146,30.52499962
"Theory, Spalding k=0.41, B=5.0",4.549200058,30.54999924
"Theory, Spalding k=0.41, B=5.0",4.553599834,30.57500076
"Theory, Spalding k=0.41, B=5.0",4.558100224,30.60000038
"Theory, Spalding k=0.41, B=5.0",4.5625,30.625
"Theory, Spalding k=0.41, B=5.0",4.566999912,30.64999962
"Theory, Spalding k=0.41, B=5.0",4.571400166,30.67499924
"Theory, Spalding k=0.41, B=5.0",4.575900078,30.70000076
"Theory, Spalding k=0.41, B=5.0",4.580299854,30.72500038
"Theory, Spalding k=0.41, B=5.0",4.584799767,30.75
"Theory, Spalding k=0.41, B=5.0",4.58920002,30.77499962
"Theory, Spalding k=0.41, B=5.0",4.593699932,30.79999924
"Theory, Spalding k=0.41, B=5.0",4.598100185,30.82500076
"Theory, Spalding k=0.41, B=5.0",4.602600098,30.85000038
"Theory, Spalding k=0.41, B=5.0",4.60710001,30.875
"Theory, Spalding k=0.41, B=5.0",4.611499786,30.89999962
"Theory, Spalding k=0.41, B=5.0",4.616000175,30.92499924
"Theory, Spalding k=0.41, B=5.0",4.620399952,30.95000076
"Theory, Spalding k=0.41, B=5.0",4.624899864,30.97500038
"Theory, Spalding k=0.41, B=5.0",4.629300117,31.0
"Theory, Spalding k=0.41, B=5.0",4.63380003,31.02499962
"Theory, Spalding k=0.41, B=5.0",4.638199806,31.04999924
"Theory, Spalding k=0.41, B=5.0",4.642700195,31.07500076
"Theory, Spalding k=0.41, B=5.0",4.647099972,31.10000038
"Theory, Spalding k=0.41, B=5.0",4.651599884,31.125
"Theory, Spalding k=0.41, B=5.0",4.656000137,31.14999962
"Theory, Spalding k=0.41, B=5.0",4.66050005,31.17499924
"Theory, Spalding k=0.41, B=5.0",4.664899826,31.20000076
"Theory, Spalding k=0.41, B=5.0",4.669400215,31.22500038
"Theory, Spalding k=0.41, B=5.0",4.673900127,31.25
"Theory, Spalding k=0.41, B=5.0",4.678299904,31.27499962
"Theory, Spalding k=0.41, B=5.0",4.682799816,31.29999924
"Theory, Spalding k=0.41, B=5.0",4.687200069,31.32500076
"Theory, Spalding k=0.41, B=5.0",4.691699982,31.35000038
"Theory, Spalding k=0.41, B=5.0",4.696100235,31.375
"Theory, Spalding k=0.41, B=5.0",4.700600147,31.39999962
"Theory, Spalding k=0.41, B=5.0",4.704999924,31.42499924
"Theory, Spalding k=0.41, B=5.0",4.709499836,31.45000076
"Theory, Spalding k=0.41, B=5.0",4.713900089,31.47500038
"Theory, Spalding k=0.41, B=5.0",4.718400002,31.5
"Theory, Spalding k=0.41, B=5.0",4.722799778,31.52499962
"Theory, Spalding k=0.41, B=5.0",4.727300167,31.54999924
"Theory, Spalding k=0.41, B=5.0",4.731699944,31.57500076
"Theory, Spalding k=0.41, B=5.0",4.736199856,31.60000038
"Theory, Spalding k=0.41, B=5.0",4.740600109,31.625
"Theory, Spalding k=0.41, B=5.0",4.745100021,31.64999962
"Theory, Spalding k=0.41, B=5.0",4.749599934,31.67499924
"Theory, Spalding k=0.41, B=5.0",4.754000187,31.70000076
"Theory, Spalding k=0.41, B=5.0",4.758500099,31.72500038
"Theory, Spalding k=0.41, B=5.0",4.762899876,31.75
"Theory, Spalding k=0.41, B=5.0",4.767399788,31.77499962
"Theory, Spalding k=0.41, B=5.0",4.771800041,31.79999924
"Theory, Spalding k=0.41, B=5.0",4.776299953,31.82500076
"Theory, Spalding k=0.41, B=5.0",4.780700207,31.85000038
"Theory, Spalding k=0.41, B=5.0",4.785200119,31.875
"Theory, Spalding k=0.41, B=5.0",4.789599895,31.89999962
"Theory, Spalding k=0.41, B=5.0",4.794099808,31.92499924
"Theory, Spalding k=0.41, B=5.0",4.798500061,31.95000076
"Theory, Spalding k=0.41, B=5.0",4.802999973,31.97500038
"Theory, Spalding k=0.41, B=5.0",4.807400227,32.0
"Theory, Spalding k=0.41, B=5.0",4.811900139,32.02500153
"Theory, Spalding k=0.41, B=5.0",4.816299915,32.04999924
"Theory, Spalding k=0.41, B=5.0",4.820799828,32.07500076
"Theory, Spalding k=0.41, B=5.0",4.825300217,32.09999847
"Theory, Spalding k=0.41, B=5.0",4.829699993,32.125
"Theory, Spalding k=0.41, B=5.0",4.834199905,32.15000153
"Theory, Spalding k=0.41, B=5.0",4.838600159,32.17499924
"Theory, Spalding k=0.41, B=5.0",4.843100071,32.20000076
