X,Y,Z,Cf,Cfx,Cfy,Cfz,Ds,Theta,Pixels/in
7.8962,4.1869,0.00233,0.0023,0.001,-0.0021,0.0,37.33,27.73,150.74
7.9468,-4.4681,0.0777,0.004,0.0023,0.0032,0.0,15.02,10.11,90.28
7.9884,-6.9463,0.0822,0.0066,0.0066,-0.0002,0.0,25.09,14.08,89.26
8.019,3.6074,0.00793,0.0012,-0.0004,-0.0011,0.0,19.47,27.38,150.47
8.0248,6.694,0.0989,0.0067,0.0066,-0.0008,0.0,24.73,13.38,87.58
8.0249,-2.5623,0.05943,0.00096,-0.0008,0.0005,0.0002,13.31,36.48,142.17
8.0351,6.0412,0.0917,0.0123,0.0123,-0.0001,-0.0001,8.55,30.05,74.94
8.0351,-6.0412,0.0917,0.0123,0.0123,0.0001,-0.0001,8.55,30.05,74.94
8.0536,1.2947,0.12859,0.00164,-0.0014,0.0007,0.0004,25.88,40.94,137.22
8.0786,-7.2486,0.0829,0.0067,0.0067,-0.0002,0.0,25.3,14.63,89.12
8.081,-4.6591,0.0778,0.0042,0.003,0.003,0.0,15.96,10.53,90.03
8.0885,8.1822,0.1072,0.0049,0.0049,-0.0002,0.0,18.05,15.96,87.23
8.0905,7.4391,0.1038,0.0061,0.0061,-0.0004,0.0,22.72,14.97,87.45
8.0962,7.0449,0.1019,0.0064,0.0064,-0.0007,0.0,23.83,14.33,87.48
8.1121,8.4405,0.1091,0.0048,0.0048,-0.0004,0.0,17.72,16.4,87.04
8.1123,-0.5291,0.13426,0.0014,-0.0013,0.0,0.0004,20.61,41.04,128.59
8.1259,2.8786,0.02707,0.00101,-0.001,-0.0003,0.0001,15.85,32.43,143.08
8.1322,-2.7606,0.03148,0.001,-0.0008,0.0006,0.0001,16.25,32.37,148.12
8.1376,0.6274,0.12388,0.00129,-0.0011,0.0005,0.0003,17.7,41.15,136.99
8.1583,0.8882,0.11074,0.0016,-0.0014,0.0008,0.0004,25.62,41.09,139.31
8.1597,-2.1886,0.05317,0.0011,-0.0011,0.0002,0.0002,17.39,36.94,140.35
8.1746,0.198,0.12166,0.00123,-0.0011,0.0004,0.0003,16.73,41.15,135.53
8.1847,-2.0218,0.05716,0.00105,-0.001,0.0001,0.0002,16.44,36.9,138.85
8.1982,-0.1186,0.11572,0.00137,-0.0013,0.0004,0.0004,21.33,41.16,135.15
8.2159,-2.0483,0.04921,0.00106,-0.001,0.0003,0.0002,14.7,36.64,141.59
8.2671,-0.2494,0.09482,0.00125,-0.0012,0.0002,0.0003,16.58,36.34,135.97
8.2777,2.4681,0.02299,0.00122,-0.0012,-0.0001,0.0002,19.02,32.49,141.94
8.3049,6.2745,0.0928,0.0108,0.0107,-0.0013,-0.0001,7.49,30.53,74.41
8.3049,-6.2745,0.0928,0.0108,0.0107,0.0013,-0.0001,7.49,30.53,74.41
8.3665,-0.7385,0.06383,0.00124,-0.0012,0.0,0.0003,16.49,36.62,136.37
8.3757,-0.771,0.06121,0.00115,-0.0011,0.0001,0.0003,15.45,36.65,137.27
8.418,-5.2706,0.0787,0.0058,0.0052,0.0026,0.0,21.75,11.78,89.58
8.4328,2.3504,0.01025,0.00111,-0.0011,0.0,0.0001,17.95,32.78,146.66
8.4552,1.4475,0.0338,0.00132,-0.0012,0.0004,0.0002,20.81,32.39,143.67
8.4669,-0.006,0.05275,0.00133,-0.0013,0.0004,0.0003,20.99,36.85,140.63
8.4818,6.4714,0.0941,0.0113,0.0113,0.0002,0.0,7.85,30.86,74.51
8.4818,-6.4714,0.0941,0.0113,0.0113,-0.0002,0.0,7.85,30.86,74.51
8.5356,-1.6648,0.01657,0.00111,-0.0011,0.0003,0.0001,17.68,32.83,145.35
8.5454,-2.0077,0.00911,0.0011,-0.001,0.0004,0.0001,17.64,27.57,148.59
8.5773,1.7724,0.00988,0.00129,-0.0012,0.0003,0.0001,20.36,27.34,147.36
8.5819,1.2694,0.01907,0.00153,-0.0014,0.0007,0.0002,24.55,32.64,145.76
8.5876,0.3956,0.0291,0.00146,-0.0013,0.0006,0.0002,23.2,32.47,144.6
8.5908,-1.1774,0.01861,0.00113,-0.0011,0.0002,0.0001,17.93,32.73,143.8
8.603,0.8129,0.02239,0.00154,-0.0013,0.0008,0.0002,24.7,32.58,145.57
8.6484,-3.4869,0.0766,0.0027,0.0007,0.0026,0.0,10.14,9.6,90.15
8.6514,-3.4973,0.0766,0.0027,0.0012,0.0024,0.0,10.08,9.62,89.95
8.6695,14.5318,0.1012,0.0131,0.013,-0.0016,0.0,10.59,33.69,77.82
8.6695,-14.5318,0.1012,0.0131,0.013,0.0016,0.0,10.59,33.69,77.82
8.6709,-0.3129,0.01898,0.00128,-0.0012,0.0004,0.0002,20.34,32.71,144.56
8.7436,-4.4957,0.0773,0.0046,0.0043,0.0017,0.0,17.2,11.03,89.34
8.7569,0.1952,0.00982,0.00142,-0.0013,0.0006,0.0001,22.44,27.41,147.54
8.7606,12.8544,0.0999,0.0094,0.0094,-0.0009,0.0,7.55,33.13,77.38
8.7606,-12.8544,0.0999,0.0094,0.0094,0.0009,0.0,7.55,33.13,77.38
8.8048,-3.2563,0.0761,0.0027,0.0005,0.0026,0.0,10.09,9.53,90.22
8.9232,-1.9378,0.0759,0.0023,-0.0021,0.0009,0.0,8.48,8.36,88.92
8.9348,-2.3948,0.0758,0.0021,-0.0017,0.0013,0.0,7.94,8.79,89.15
8.9561,4.0528,0.0818,0.0044,0.0032,-0.003,0.0,16.4,10.75,88.09
8.9793,-4.8507,0.0777,0.005,0.0043,0.0025,0.0,18.72,11.79,89.36
9.0817,1.8072,0.0784,0.0024,-0.0017,-0.0018,0.0,9.05,8.55,88.52
9.1014,3.7402,0.0812,0.0037,0.0025,-0.0027,0.0,13.68,10.56,88.19
9.1057,-12.9174,0.0998,0.0115,0.0114,0.0005,0.0,10.18,14.44,91.52
9.1057,12.9174,0.0998,0.0115,0.0114,-0.0005,0.0,10.18,14.44,91.52
9.116,-9.6916,0.0908,0.0109,0.0109,0.0003,0.0,9.29,13.48,88.29
9.116,9.6916,0.0908,0.0109,0.0109,-0.0003,0.0,9.29,13.48,88.29
9.1259,-0.63,0.0759,0.0023,-0.0023,-0.0001,0.0,8.42,7.98,88.14
9.1292,1.0407,0.0777,0.0026,-0.0021,-0.0014,0.0,9.49,8.18,88.42
9.1451,0.8293,0.0774,0.0025,-0.0024,-0.0007,0.0,9.32,8.13,88.27
9.166,1.4982,0.078,0.0025,-0.0019,-0.0016,0.0,9.19,8.49,88.47
9.1718,-3.894,0.0762,0.0036,0.0025,0.0025,0.0,13.34,10.81,89.42
9.1746,-0.8214,0.0757,0.0024,-0.0024,0.0,0.0,8.9,8.13,88.07
9.1753,11.7928,0.0971,0.0131,0.0129,-0.0025,0.0,10.36,33.33,76.03
9.1753,-11.7928,0.0971,0.0131,0.0129,0.0025,0.0,10.36,33.33,76.03
9.1813,3.3655,0.081,0.0035,0.0032,-0.0015,0.0,12.96,10.26,87.99
9.1938,0.1815,0.0767,0.0024,-0.0024,-0.0004,0.0,8.94,8.05,88.21
9.2039,0.422,0.0769,0.0021,-0.0018,-0.001,0.0,7.73,8.1,88.47
9.2727,-8.8912,0.0878,0.0094,0.0093,0.0009,0.0,7.95,13.87,87.6
9.2727,8.8912,0.0878,0.0094,0.0093,-0.0009,0.0,7.95,13.87,87.6
9.3252,-6.8479,0.0818,0.0063,0.0062,-0.0003,0.0,23.4,15.06,88.28
9.3271,-7.522,0.0837,0.0056,0.0056,-0.0003,0.0,21.1,16.06,88.27
9.3459,-7.8748,0.0847,0.012,0.0111,-0.0046,0.0,10.2,14.44,87.6
9.3459,7.8748,0.0847,0.012,0.0111,0.0046,0.0,10.2,14.44,87.6
9.3521,-8.1768,0.0856,0.0087,0.0084,-0.0023,0.0,7.44,14.3,87.7
9.3521,8.1768,0.0856,0.0087,0.0084,0.0023,0.0,7.44,14.3,87.7
9.3737,-10.9733,0.0946,0.0118,0.0117,0.0015,0.0,9.36,33.39,76.14
9.3737,10.9733,0.0946,0.0118,0.0117,-0.0015,0.0,9.36,33.39,76.14
9.3825,5.5178,0.0843,0.0058,0.0056,-0.0013,0.0,21.2,13.17,87.31
9.4811,-4.4481,0.0764,0.0042,0.0034,0.0025,0.0,15.87,11.9,89.2
9.5061,-11.8147,0.0969,0.0135,0.0135,0.0002,0.0,11.88,14.5,90.45
9.5061,11.8147,0.0969,0.0135,0.0135,-0.0002,0.0,11.88,14.5,90.45
9.6816,1.5382,0.0772,0.0013,-0.0011,-0.0007,0.0,4.95,9.43,88.2
9.6917,-10.757,0.0935,0.0112,0.0111,0.0015,0.0,9.73,14.55,89.3
9.6917,10.757,0.0935,0.0112,0.0111,-0.0015,0.0,9.73,14.55,89.3
9.6986,-11.0826,0.0944,0.0115,0.0114,0.0009,0.0,10.0,14.62,89.83
9.6986,11.0826,0.0944,0.0115,0.0114,-0.0009,0.0,10.0,14.62,89.83
9.7023,6.5464,0.0901,0.0062,0.0062,-0.0009,0.0,22.92,14.85,86.95
9.7101,-2.3341,0.0753,0.002,-0.0008,0.0018,0.0,7.39,10.0,89.25
9.7202,-10.1363,0.0915,0.0099,0.0098,0.0011,0.0,8.51,14.55,88.89
9.7202,10.1363,0.0915,0.0099,0.0098,-0.0011,0.0,8.51,14.55,88.89
9.7244,-2.342,0.0753,0.002,-0.0012,0.0015,0.0,7.29,10.03,88.96
9.7306,6.9235,0.0934,0.006,0.0059,-0.0004,0.0,21.95,15.42,86.94
9.7367,-10.431,0.0924,0.011,0.0109,0.0002,0.0,9.51,14.59,89.4
9.7367,10.431,0.0924,0.011,0.0109,-0.0002,0.0,9.51,14.59,89.4
9.7421,7.1707,0.0952,0.006,0.006,-0.0001,0.0,22.29,15.85,86.95
9.7787,-3.5417,0.0753,0.0028,0.0013,0.0024,0.0,10.39,11.27,89.45
9.7817,-3.5442,0.0753,0.0029,0.0021,0.0021,0.0,10.95,11.28,89.14
9.7967,-1.9233,0.0752,0.0017,-0.0012,0.0011,0.0,6.15,9.83,88.77
9.8194,-0.9061,0.0753,0.002,-0.002,-0.0001,0.0,7.36,9.34,87.91
9.8467,3.2269,0.0792,0.003,0.002,-0.0022,0.0,10.92,11.09,87.92
9.8586,1.2446,0.0765,0.0018,-0.0014,-0.0011,0.0,6.64,9.6,88.21
9.8879,4.2943,0.0803,0.0052,0.005,-0.0012,0.0,19.08,12.3,87.49
9.9061,0.695,0.076,0.0024,-0.0018,-0.0017,0.0,8.98,9.49,88.42
9.907,-5.3456,0.0775,0.0056,0.0056,0.0008,0.0,21.01,13.57,88.46
9.9171,0.2054,0.0758,0.0019,-0.0019,-0.0003,0.0,7.1,9.41,87.9
9.9533,4.6467,0.0806,0.0054,0.0054,-0.0007,0.0,19.89,12.84,87.29
9.9872,5.3887,0.0822,0.0107,0.0105,-0.0019,0.0,8.59,15.05,82.77
9.9872,-5.3887,0.0822,0.0107,0.0105,0.0019,0.0,8.59,15.05,82.77
9.9925,-1.3013,0.0752,0.0016,-0.0016,0.0004,0.0,6.05,9.81,87.88
10.0025,3.3538,0.079,0.0034,0.0028,-0.0018,0.0,12.41,11.41,87.63
10.0304,-16.3724,0.1014,0.0116,0.0114,0.0022,0.0,10.93,18.94,96.24
10.0304,16.3724,0.1014,0.0116,0.0114,-0.0022,0.0,10.93,18.94,96.24
10.0388,5.009,0.081,0.0054,0.0053,-0.0003,0.0,19.68,13.26,87.04
10.0686,5.7925,0.0834,0.0121,0.012,-0.0019,-0.0001,9.73,15.8,82.6
10.0686,-5.7925,0.0834,0.0121,0.012,0.0019,-0.0001,9.73,15.8,82.6
10.0699,-15.8028,0.1013,0.0107,0.0107,0.0013,0.0,10.03,18.39,95.28
10.0699,15.8028,0.1013,0.0107,0.0107,-0.0013,0.0,10.03,18.39,95.28
10.0699,6.196,0.0859,0.0124,0.0121,-0.0027,-0.0001,9.9,16.23,81.97
10.0699,-6.196,0.0859,0.0124,0.0121,0.0027,-0.0001,9.9,16.23,81.97
10.1328,-15.1212,0.101,0.0101,0.0101,0.0011,0.0,9.39,17.85,94.82
10.1328,15.1212,0.101,0.0101,0.0101,-0.0011,0.0,9.39,17.85,94.82
10.3181,-2.3562,0.0758,0.0014,0.0006,0.0013,0.0,5.3,10.99,89.01
10.787,6.5148,0.0853,0.006,0.006,0.0001,0.0,21.94,16.13,86.64
10.792,-14.0393,0.0991,0.0121,0.0121,0.0005,0.0,11.09,17.96,93.6
10.792,14.0393,0.0991,0.0121,0.0121,-0.0005,0.0,11.09,17.96,93.6
10.8144,-13.811,0.0986,0.0117,0.0117,0.0003,0.0,10.65,17.82,93.15
10.8144,13.811,0.0986,0.0117,0.0117,-0.0003,0.0,10.65,17.82,93.15
10.8746,-13.507,0.0977,0.0127,0.0127,0.0006,0.0,11.53,17.72,92.85
10.8746,13.507,0.0977,0.0127,0.0127,-0.0006,0.0,11.53,17.72,92.85
10.8843,-12.3758,0.0957,0.0111,0.011,0.0014,0.0,9.96,17.18,91.74
10.8843,12.3758,0.0957,0.0111,0.011,-0.0014,0.0,9.96,17.18,91.74
10.8989,-12.7777,0.0962,0.0114,0.0112,0.0021,0.0,10.19,17.42,91.73
10.8989,12.7777,0.0962,0.0114,0.0112,-0.0021,0.0,10.19,17.42,91.73
10.9075,4.349,0.0791,0.0048,0.0047,-0.0007,0.0,17.48,13.79,86.79
10.9202,2.7734,0.0771,0.0029,0.0027,-0.0012,0.0,10.81,12.39,87.19
10.9365,4.0518,0.0787,0.0045,0.0044,-0.001,0.0,16.66,13.53,86.83
10.9476,3.4079,0.0776,0.0035,0.0033,-0.0014,0.0,13.01,12.93,87.02
10.9638,1.7263,0.0769,0.0015,0.0008,-0.0013,0.0,5.61,11.72,87.8
10.9665,-11.0759,0.0928,0.0117,0.0117,0.0007,0.0,10.31,16.86,90.44
10.9665,11.0759,0.0928,0.0117,0.0117,-0.0007,0.0,10.31,16.86,90.44
11.0005,3.0868,0.0772,0.0032,0.0032,-0.0008,0.0,11.86,12.54,86.82
11.0121,-3.6666,0.076,0.0037,0.003,0.0021,0.0,13.84,13.23,88.02
11.0464,-8.434,0.0842,0.0038,0.0038,0.0003,0.0,14.32,19.05,87.6
11.0808,-8.0953,0.0832,0.0048,0.0048,0.0,0.0,17.9,18.62,87.36
11.0975,-3.3312,0.077,0.0031,0.0029,0.0012,0.0,11.55,13.23,87.63
11.1007,-7.7199,0.082,0.0051,0.0051,0.0004,0.0,18.97,18.14,87.53
11.1164,1.8672,0.0771,0.0018,0.0013,-0.0013,0.0,6.72,11.97,87.41
11.119,-2.5212,0.0763,0.0018,0.0013,0.0012,0.0,6.66,12.54,88.34
11.132,-2.1926,0.0756,0.0015,0.0009,0.0011,0.0,5.46,12.26,88.36
11.1328,-1.9214,0.0755,0.0012,0.0006,0.001,0.0,4.36,12.14,88.31
11.1475,-2.9891,0.0772,0.0025,0.0019,0.0017,0.0,9.43,12.93,88.22
11.1581,-9.3587,0.0869,0.0078,0.0078,0.0002,0.0,6.75,17.16,88.78
11.1581,9.3587,0.0869,0.0078,0.0078,-0.0002,0.0,6.75,17.16,88.78
11.1621,5.8955,0.0804,0.0122,0.0121,0.0017,0.0,9.88,16.66,82.89
11.1621,-5.8955,0.0804,0.0122,0.0121,-0.0017,0.0,9.88,16.66,82.89
11.1717,-9.6218,0.0878,0.0093,0.0092,0.0013,0.0,8.08,17.18,88.65
11.1717,9.6218,0.0878,0.0093,0.0092,-0.0013,0.0,8.08,17.18,88.65
11.4253,-15.7891,0.1006,0.01,0.01,0.0002,0.0,9.49,20.3,95.91
11.4253,15.7891,0.1006,0.01,0.01,-0.0002,0.0,9.49,20.3,95.91
11.4257,-15.5047,0.1003,0.0108,0.0108,0.0009,0.0,10.18,20.06,95.36
11.4257,15.5047,0.1003,0.0108,0.0108,-0.0009,0.0,10.18,20.06,95.36
11.4694,-15.1322,0.0998,0.0094,0.0094,0.0006,0.0,8.82,19.85,95.14
11.4694,15.1322,0.0998,0.0094,0.0094,-0.0006,0.0,8.82,19.85,95.14
11.6015,-4.7601,0.0749,0.0052,0.0052,-0.0004,0.0,19.14,15.36,86.93
11.676,-3.867,0.0768,0.0036,0.0034,0.0014,0.0,13.42,14.34,87.44
11.7074,-4.1362,0.0764,0.004,0.004,0.0005,0.0,14.9,14.75,86.93
11.89,5.0148,0.0787,0.0053,0.0052,0.0007,0.0,19.23,15.92,86.19
11.964,5.3912,0.0789,0.0053,0.0052,0.0011,0.0,19.41,16.42,86.11
12.0667,-9.1293,0.0848,0.0074,0.0074,-0.0005,0.0,6.54,18.86,89.53
12.0667,9.1293,0.0848,0.0074,0.0074,0.0005,0.0,6.54,18.86,89.53
12.0699,1.6479,0.0785,0.0023,0.0023,-0.0006,0.0,8.5,13.45,86.0
12.0963,8.9256,0.0988,0.0083,0.0083,0.0001,0.0,6.64,21.72,80.93
12.0963,-8.9256,0.0988,0.0083,0.0083,-0.0001,0.0,6.64,21.72,80.93
12.1264,6.1201,0.0798,0.0055,0.0055,0.0001,0.0,20.16,17.24,85.46
12.1322,-8.7598,0.0835,0.0074,0.0069,-0.0027,0.0,6.51,19.05,89.69
12.1322,8.7598,0.0835,0.0074,0.0069,0.0027,0.0,6.51,19.05,89.69
12.1434,-8.4032,0.0822,0.0077,0.0075,-0.0017,0.0,6.71,19.12,89.06
12.1434,8.4032,0.0822,0.0077,0.0075,0.0017,0.0,6.71,19.12,89.06
12.1517,2.7862,0.0797,0.0033,0.0033,-0.0005,0.0,12.1,14.31,85.75
12.1555,9.3156,0.1017,0.009,0.009,0.0,0.0,7.22,22.34,80.64
12.1555,-9.3156,0.1017,0.009,0.009,0.0,0.0,7.22,22.34,80.64
12.1679,-8.0642,0.081,0.0077,0.0076,-0.0014,0.0,6.76,19.27,88.76
12.1679,8.0642,0.081,0.0077,0.0076,0.0014,0.0,6.76,19.27,88.76
12.1801,1.9868,0.0792,0.0028,0.0027,-0.0006,0.0,10.2,13.79,85.78
12.1921,-7.7674,0.0802,0.0095,0.0091,-0.0027,0.0,8.3,19.4,88.5
12.1921,7.7674,0.0802,0.0095,0.0091,0.0027,0.0,8.3,19.4,88.5
12.3933,2.2093,0.0797,0.0028,0.0027,-0.0006,0.0,10.1,14.28,85.67
12.4614,-2.5736,0.0748,0.0031,0.0031,0.0002,0.0,11.29,14.83,86.4
12.5858,-0.8557,0.0759,0.002,0.002,-0.0002,0.0,7.3,14.31,85.94
12.5943,-1.8889,0.0749,0.0023,0.0022,0.0006,0.0,8.29,14.72,86.64
12.6075,-2.3161,0.0747,0.0026,0.0025,0.0005,0.0,9.53,14.93,86.66
12.8916,-2.0508,0.0868,0.0053,0.005,-0.0019,0.0,4.61,9.37,90.04
12.8916,2.0508,0.0868,0.0053,0.005,0.0019,0.0,4.61,9.37,90.04
12.8957,-2.4935,0.0744,0.0031,0.0031,0.0002,0.0,11.43,15.51,86.28
12.8978,-6.6032,0.0763,0.0056,0.0056,0.0001,0.0,20.89,19.04,86.43
12.9025,9.3257,0.099,0.0048,0.0048,-0.0004,0.0,17.5,22.06,84.85
12.9118,-5.8363,0.0753,0.0056,0.0054,-0.0015,0.0,20.77,18.22,86.62
12.9432,-6.1619,0.0756,0.0056,0.0055,-0.001,0.0,20.74,18.55,86.45
12.9711,8.1313,0.0898,0.007,0.0069,0.0009,0.0,5.6,21.11,81.47
12.9711,-8.1313,0.0898,0.007,0.0069,-0.0009,0.0,5.6,21.11,81.47
12.9839,9.604,0.1006,0.0052,0.005,-0.0012,0.0,19.0,22.55,84.53
13.0562,-11.0199,0.0867,0.0123,0.012,0.0029,-0.0001,11.06,20.57,90.98
13.0562,11.0199,0.0867,0.0123,0.012,-0.0029,-0.0001,11.06,20.57,90.98
13.0842,-3.136,0.074,0.0043,0.0043,-0.0002,0.0,15.56,16.26,85.84
13.0938,-2.886,0.0741,0.004,0.004,0.0007,0.0,14.75,16.12,86.32
13.0951,-10.6093,0.0855,0.0109,0.0109,-0.0006,0.0,9.86,20.59,91.45
13.0951,10.6093,0.0855,0.0109,0.0109,0.0006,0.0,9.86,20.59,91.45
13.1642,-10.1298,0.084,0.0103,0.0103,-0.0001,0.0,9.29,20.68,91.08
13.1642,10.1298,0.084,0.0103,0.0103,0.0001,0.0,9.29,20.68,91.08
13.2025,4.0669,0.0808,0.0048,0.0048,0.0005,0.0,17.45,17.08,85.05
13.2235,10.5685,0.1063,0.0101,0.0101,0.0001,-0.0001,8.14,24.94,80.2
13.2235,-10.5685,0.1063,0.0101,0.0101,-0.0001,-0.0001,8.14,24.94,80.2
13.2502,4.4317,0.08,0.0052,0.0052,0.0007,0.0,18.84,17.45,84.95
13.3087,4.8042,0.0787,0.0053,0.0051,0.0011,0.0,19.12,17.76,85.09
13.4197,5.1344,0.0783,0.0054,0.0053,0.0013,0.0,19.73,18.07,84.93
13.4247,1.9107,0.0838,0.0072,0.0072,0.0006,0.0,6.12,12.97,87.93
13.4408,1.5037,0.0831,0.006,0.006,0.0006,0.0,5.09,12.54,87.5
13.4408,-1.5037,0.0831,0.006,0.006,-0.0006,0.0,5.09,12.54,87.5
13.4468,-2.2407,0.0737,0.0033,0.0033,-0.0002,0.0,12.17,16.34,85.61
13.4688,-0.4815,0.077,0.003,0.0029,-0.0002,0.0,10.67,15.72,85.09
13.49,-0.7435,0.0763,0.0028,0.0028,-0.0003,0.0,10.14,15.94,85.47
13.4968,-1.4827,0.0746,0.003,0.003,-0.0003,0.0,10.88,16.13,85.51
13.504,2.682,0.0823,0.0045,0.0044,0.0009,0.0,16.21,16.49,85.09
13.745,-4.9211,0.0736,0.0055,0.0054,-0.0009,0.0,20.22,18.62,86.14
13.791,-4.5798,0.073,0.0054,0.0052,-0.0013,0.0,19.78,18.41,86.26
13.8576,-7.3973,0.0753,0.0052,0.0051,-0.0008,0.0,19.27,21.15,86.2
13.8933,-6.6584,0.0743,0.0053,0.0052,-0.0004,0.0,19.43,20.45,85.87
13.908,5.5139,0.0793,0.0105,0.0103,0.0023,0.0,8.53,18.44,82.79
13.908,-5.5139,0.0793,0.0105,0.0103,-0.0023,0.0,8.53,18.44,82.79
13.9107,5.8262,0.0791,0.0103,0.01,0.0025,0.0,8.35,18.88,82.72
13.9107,-5.8262,0.0791,0.0103,0.01,-0.0025,0.0,8.35,18.88,82.72
13.9947,-2.3577,0.0776,0.0079,0.0074,-0.0027,-0.0001,6.59,11.39,86.95
14.0279,-7.8259,0.0753,0.0083,0.0083,0.0001,0.0,7.34,22.51,88.85
14.0279,7.8259,0.0753,0.0083,0.0083,-0.0001,0.0,7.34,22.51,88.85
14.0312,-8.1237,0.0758,0.007,0.0067,-0.0022,0.0,6.33,22.43,90.82
14.0312,8.1237,0.0758,0.007,0.0067,0.0022,0.0,6.33,22.43,90.82
14.1132,-3.654,0.0717,0.0035,0.0035,0.0,0.0,12.91,18.28,85.42
14.1937,-0.443,0.0801,0.0066,0.0063,-0.0022,-0.0001,5.53,12.16,86.17
14.1937,0.443,0.0801,0.0066,0.0063,0.0022,-0.0001,5.53,12.16,86.17
14.3148,0.0593,0.0793,0.0037,0.0037,-0.0002,0.0,13.27,17.21,84.24
14.3986,0.7857,0.082,0.0035,0.0035,0.0004,0.0,12.55,17.39,84.38
14.4239,1.5238,0.0837,0.0041,0.0041,0.0004,0.0,14.81,17.58,84.29
14.5012,9.26,0.0912,0.0083,0.0083,-0.0006,-0.0001,6.71,24.0,80.68
14.5012,-9.26,0.0912,0.0083,0.0083,0.0006,-0.0001,6.71,24.0,80.68
14.5266,-10.7843,0.0798,0.01,0.01,0.0004,-0.0001,9.21,23.0,92.43
14.5266,10.7843,0.0798,0.01,0.01,-0.0004,-0.0001,9.21,23.0,92.43
14.5288,-11.8949,0.0834,0.01,0.0097,0.0022,-0.0001,9.2,23.19,92.83
14.5288,11.8949,0.0834,0.01,0.0097,-0.0022,-0.0001,9.2,23.19,92.83
14.5316,8.8961,0.0887,0.0077,0.0077,-0.0006,0.0,6.21,23.57,80.94
14.5316,-8.8961,0.0887,0.0077,0.0077,0.0006,0.0,6.21,23.57,80.94
14.5372,-11.0877,0.0809,0.0099,0.0098,0.0004,0.0,9.1,23.05,92.86
14.5372,11.0877,0.0809,0.0099,0.0098,-0.0004,0.0,9.1,23.05,92.86
14.5527,-11.481,0.0821,0.0101,0.0093,0.004,-0.0001,9.21,23.14,91.65
14.5527,11.481,0.0821,0.0101,0.0093,-0.004,-0.0001,9.21,23.14,91.65
14.5568,8.5016,0.0862,0.0081,0.0081,-0.0003,0.0,6.55,23.05,81.21
14.5568,-8.5016,0.0862,0.0081,0.0081,0.0003,0.0,6.55,23.05,81.21
14.5733,8.1008,0.0839,0.008,0.0079,0.0013,0.0,6.52,22.49,81.61
14.5733,-8.1008,0.0839,0.008,0.0079,-0.0013,0.0,6.52,22.49,81.61
14.58,2.9308,0.084,0.005,0.005,0.0003,0.0,18.03,18.43,84.07
14.7156,5.7215,0.0787,0.0051,0.0049,0.0012,0.0,18.52,20.76,84.66
14.7586,-2.1598,0.0732,0.0084,0.0073,-0.0042,0.0,7.02,12.79,86.05
14.8121,6.0575,0.0783,0.0053,0.0052,0.0011,0.0,19.36,21.14,84.57
14.8437,0.3296,0.081,0.0078,0.0078,0.0003,0.0,6.38,13.75,84.24
14.8447,-0.0664,0.0794,0.008,0.008,0.0007,0.0,6.59,13.48,84.45
14.8674,0.7218,0.0823,0.0085,0.0085,0.0003,0.0,6.95,14.06,84.08
14.8771,1.3913,0.0842,0.0081,0.0081,0.0007,0.0,6.58,14.66,83.59
14.9102,1.0785,0.0836,0.0086,0.0085,-0.0016,0.0,7.06,14.45,84.13
15.0271,6.7302,0.0776,0.0056,0.0054,0.0015,0.0,20.44,22.1,84.51
15.0769,11.4543,0.1021,0.0119,0.0117,-0.0022,-0.0001,9.59,27.48,79.56
15.0769,-11.4543,0.1021,0.0119,0.0117,0.0022,-0.0001,9.59,27.48,79.56
15.1997,-6.046,0.0682,0.0048,0.0048,-0.0006,0.0,17.74,21.82,85.59
15.2145,4.1,0.083,0.0102,0.0102,0.0004,0.0,8.32,18.1,83.11
15.234,3.7438,0.0839,0.0094,0.0092,0.002,0.0,7.66,17.68,83.04
15.243,-5.3609,0.0682,0.0049,0.0048,-0.0006,0.0,17.9,21.39,85.54
15.2478,-2.8726,0.0702,0.0105,0.01,-0.0033,0.0,8.79,13.83,86.32
15.2681,2.9947,0.0857,0.0093,0.0087,0.003,0.0,7.5,16.79,82.99
15.2743,-4.638,0.0682,0.0054,0.0054,-0.0006,0.0,20.02,20.92,85.51
15.3295,-3.1754,0.0694,0.012,0.0103,-0.0062,0.0,10.11,14.01,86.83
15.3339,-9.3783,0.0711,0.0078,0.0077,-0.0003,0.0,7.16,24.35,92.38
15.3339,9.3783,0.0711,0.0078,0.0077,0.0003,0.0,7.16,24.35,92.38
15.3819,-7.7012,0.0685,0.0085,0.0083,-0.0019,-0.0001,7.78,24.72,91.21
15.3819,7.7012,0.0685,0.0085,0.0083,0.0019,-0.0001,7.78,24.72,91.21
15.3821,-7.9772,0.0687,0.0086,0.0085,-0.0012,-0.0001,7.87,24.65,91.25
15.3821,7.9772,0.0687,0.0086,0.0085,0.0012,-0.0001,7.87,24.65,91.25
15.3895,-8.6284,0.0695,0.0066,0.0065,-0.0014,0.0,6.11,24.52,92.25
15.3895,8.6284,0.0695,0.0066,0.0065,0.0014,0.0,6.11,24.52,92.25
15.3937,-8.9739,0.0701,0.0066,0.0066,-0.0009,0.0,6.12,24.48,92.36
15.3937,8.9739,0.0701,0.0066,0.0066,0.0009,0.0,6.12,24.48,92.36
15.6342,0.6712,0.0816,0.0044,0.0044,0.0009,0.0,16.11,19.66,84.47
15.6625,8.0144,0.0798,0.008,0.008,0.0005,0.0,6.51,23.38,81.43
